,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
09/08/2015 17:08:13,13.0769253,16.9230766,13.0769253,19.9999981,15.7692318,52,58,58,49,58,3691.64185,3691.64185,3691.64185,3691.64185,27.2661076,18.24446,0.0005417287,2.54275417,99.77411,15.9307022,2.534645,13.3757973,38,44.59092
09/08/2015 17:08:14,8.4615345,28.46154,10.76923,7.69230747,13.8461533,50,57,55,47,57,3691.64063,3691.64063,3691.64063,3791.41479,24.66894,15.509572,0.0004815366,2.5125978,99.77407,16.0405655,2.552124,13.3583183,38,44.59092
09/08/2015 17:08:15,22.3076935,9.230768,19.9999981,13.8461533,16.3461571,58,54,52,46,58,3691.642,3691.642,3691.642,3691.642,27.1189976,17.97847,0.0005417287,2.52565956,99.77411,15.8203354,2.517086,13.3933563,38,44.59092
09/08/2015 17:08:16,26.1538448,24.6153831,8.4615345,7.69230747,16.7307682,51,56,58,55,58,3691.642,3691.642,3791.41626,3691.642,27.6686726,18.740202,0.000662112841,2.539323,99.77411,16.10913,2.563034,13.3474083,38,44.59092
09/08/2015 17:08:17,6.92307949,26.9230785,22.3076935,12.3076916,17.1153851,52,52,59,50,59,3691.64185,3392.31958,3791.416,3691.64185,26.69061,17.7461281,0.0004815366,2.531197,99.7741,15.9238663,2.533558,13.3768845,38,44.59092
09/08/2015 17:08:18,7.68065453,7.69230747,11.5384579,42.3076935,17.30478,52,58,58,56,58,3691.64258,3691.64258,3791.4165,3691.64258,26.7742176,17.912138,0.0005417287,2.53908229,99.7741241,16.0480652,2.553318,13.3571243,38,44.59092
09/08/2015 17:08:19,5.384612,16.9230766,14.6153812,13.8461533,12.6923084,51,51,52,56,56,3492.09326,3691.64136,3791.41553,3791.41553,21.88608,13.3757629,0.000421344535,2.3730123,99.77409,15.83683,2.51971054,13.3907318,38,44.59092
09/08/2015 17:08:20,7.69230747,18.4615364,21.53846,14.6153812,15.5769234,50,52,51,55,55,3691.64,3691.64,3392.31763,3691.64,24.37105,15.6421146,0.0005417287,2.44927573,99.77405,16.0170822,2.54838943,13.3620529,38,44.59092
09/08/2015 17:08:21,18.4615364,23.0769215,17.6923027,14.6153812,18.4615364,54,58,54,47,58,3691.64331,3791.41748,3691.64331,3691.64331,27.8710384,19.0417633,0.000601920765,2.52915072,99.77414,15.826088,2.51800156,13.3924408,38,44.59092
09/08/2015 17:08:22,13.8461533,13.8461533,16.1538486,22.3076935,16.53846,50,52,57,49,57,3691.64282,3392.32031,3691.64282,3691.64282,27.1584244,18.0511227,0.0007223049,2.51181531,99.77413,16.009346,2.54715729,13.3632851,38,44.59092
09/08/2015 17:08:23,13.0769253,6.92307949,20.7692261,17.6923027,14.615387,56,54,57,50,57,3691.64087,3691.64087,3791.41479,3691.64087,26.5409126,17.496212,0.000842689071,2.51873732,99.77407,15.9496918,2.53766632,13.372776,38,44.59092
09/08/2015 17:08:24,16.1538486,16.9230766,6.153846,10.76923,12.5,53,52,55,47,55,3392.319,3392.319,3791.41553,3691.64136,22.91717,14.0113907,0.000601920765,2.38035583,99.77409,15.9481583,2.53742218,13.37302,38,44.59092
09/08/2015 17:08:25,8.4615345,13.0769253,8.4615345,30.76923,15.1923065,51,56,55,51,56,3691.642,3691.642,3691.642,3791.41626,27.9208164,18.5766582,0.0005417287,2.50651836,99.77411,15.782196,2.51101685,13.3994255,38,44.59092
09/08/2015 17:08:26,8.4615345,17.6923027,17.6923027,14.6153812,14.615387,51,55,57,48,57,3691.642,3691.642,3791.416,3691.642,25.55623,16.68729,0.000421344535,2.45710063,99.77411,16.0031052,2.54616547,13.3642769,38,44.59092
09/08/2015 17:08:27,18.4615364,10.76923,12.2527485,21.53846,15.7554865,52,51,57,51,57,3691.64258,3392.32,3891.19067,3691.64258,27.703825,18.66472,0.0007223049,2.51157451,99.7741241,15.9333649,2.53506851,13.3753738,38,44.59092
09/08/2015 17:08:28,6.92307949,19.9999981,21.53846,16.9230766,16.3461514,56,55,57,55,57,3691.64087,3691.64087,3492.09277,3492.09277,27.3223877,18.1733723,0.0009630732,2.54449964,99.77408,16.0171585,2.54840088,13.3620415,38,44.59092
09/08/2015 17:08:29,7.69230747,11.5384579,10.76923,13.8461533,10.9615383,52,51,52,56,56,3691.64185,3691.64185,3791.416,3691.64185,18.9847012,10.9185419,0.000421344535,2.272311,99.77411,15.8735886,2.52555847,13.3848839,38,44.59092
09/08/2015 17:08:30,32.30769,13.8461533,5.384612,10.76923,15.5769234,58,54,52,48,58,3691.64185,3691.64185,3791.416,3691.64185,26.6816425,17.534193,0.0005417287,2.52289057,99.77411,16.0429764,2.55250931,13.357933,38,44.59092
09/08/2015 17:08:31,13.8461533,22.3076935,8.4615345,18.4615364,15.7692318,52,51,56,50,56,3691.64014,3392.318,3791.41431,3691.64014,27.05381,18.1157074,0.000902881147,2.52650213,99.77406,15.9310379,2.53469849,13.3757439,38,44.59092
09/08/2015 17:08:32,15.3846149,7.69230747,21.53846,21.53846,16.5384521,57,52,53,49,57,3691.64331,3691.64331,3392.3208,3691.64331,26.964365,17.8880615,0.000601920765,2.54173088,99.77415,15.9758453,2.54182816,13.3686142,38,44.59092
09/08/2015 17:08:33,16.1538486,13.0769253,19.9999981,16.90011,16.5327187,54,54,57,55,57,3691.64136,3691.64136,3691.64136,3791.41553,27.0573616,18.05654,0.0005417287,2.544921,99.77409,15.9745789,2.541626,13.3688164,38,44.59092
09/08/2015 17:08:34,5.384612,14.6153812,18.4615364,13.0769253,12.8846169,51,52,54,56,56,3691.64185,3691.64185,3691.64185,3691.64185,24.5226727,15.4153709,0.0010232653,2.502305,99.7741,15.9934464,2.54462814,13.3658142,38,44.59092
09/08/2015 17:08:35,17.6923027,20.7692261,14.6153812,10.76923,15.9615335,56,54,56,48,56,3691.64185,3791.416,3691.64185,3791.416,26.147438,17.0939484,0.000662112841,2.53757763,99.77411,15.8808517,2.52671432,13.383728,38,44.59092
09/08/2015 17:08:36,7.69230747,26.9230785,14.6153812,5.384612,13.6538448,51,53,53,46,53,3791.41577,3691.6416,3791.41577,3691.6416,21.057415,13.1038151,0.000782497,2.299879,99.7741,16.0254822,2.54972458,13.3607178,38,44.59092
09/08/2015 17:08:37,11.5384579,24.6153831,13.0769253,16.1538486,16.3461514,51,60,58,48,60,3891.19043,3691.642,3691.642,3691.642,28.0772552,19.0167828,0.000601920765,2.528609,99.77411,16.0256042,2.54974365,13.3606987,38,44.59092
09/08/2015 17:08:38,10.0000019,18.4615364,17.6923027,18.4615364,16.1538486,57,54,58,51,58,3691.642,3691.642,3392.31982,3691.642,27.4223061,18.3055534,0.000300960382,2.54594421,99.77412,16.0553513,2.55447769,13.3559647,38,44.59092
09/08/2015 17:08:39,20.7692261,16.9230766,5.384612,8.4615345,12.8846169,51,52,53,55,55,3691.64185,3691.64185,3791.41577,3691.64185,22.1703072,13.538703,0.000662112841,2.43344522,99.7741,15.9156723,2.53225327,13.3781891,38,44.59092
09/08/2015 17:08:40,26.1538448,6.92307949,15.3846149,15.3846149,15.96154,56,53,52,47,56,3691.6416,3691.6416,3791.41577,3691.6416,26.1153564,17.036705,0.0005417287,2.533304,99.7741,16.0230865,2.549343,13.3610992,38,44.59092
09/08/2015 17:08:42,18.4615364,8.4615345,13.8461533,23.0769215,15.9615335,51,50,52,58,58,3691.64233,3691.64233,3691.64233,3691.64233,27.0511017,17.925621,0.0005417287,2.546787,99.77412,15.9870911,2.54361725,13.3668251,38,44.59092
09/08/2015 17:08:43,13.8461533,15.3846149,14.6153812,22.3076935,16.53846,51,52,52,57,57,3691.6416,3691.6416,3691.6416,3791.41577,27.3535671,18.1746368,0.000782497,2.537397,99.7741,15.9977875,2.5453186,13.3651237,38,44.59262
09/08/2015 17:08:44,12.3076916,12.3076916,19.23077,24.6153831,17.1153851,54,55,58,51,58,3691.64136,3691.64136,3691.64136,3791.41528,26.8998985,17.871809,0.000662112841,2.54209185,99.774086,15.9822235,2.54284286,13.3675995,38,44.59262
09/08/2015 17:08:45,8.4615345,13.8461533,25.3846169,3.8461566,12.8846111,53,54,56,52,56,3691.64185,3691.64185,3691.64185,3691.64185,24.9522648,15.9301939,0.000601920765,2.521446,99.7741,16.02066,2.54895782,13.3614845,38,44.59262
09/08/2015 17:08:46,26.3003654,22.3076935,6.92307949,11.5384579,16.767395,50,58,56,49,58,3791.41626,3591.868,3691.642,3791.41626,26.11355,17.0828114,0.000601920765,2.53498936,99.77411,15.9169846,2.532463,13.3779793,38,44.59262
09/08/2015 17:08:47,7.69230747,18.4615364,19.9999981,16.9230766,15.7692318,51,52,54,57,57,3691.641,3691.641,3791.41528,3392.31885,27.2358913,18.1329842,0.000782497,2.54233265,99.774086,16.0228653,2.54930878,13.3611336,38,44.59262
09/08/2015 17:08:48,10.0000019,23.0769215,19.23077,13.05396,16.340416,52,52,58,50,58,3691.64233,3691.64233,3691.64233,3691.64233,26.6690617,17.6988182,0.000601920765,2.53354478,99.77412,16.0189819,2.5486908,13.3617516,38,44.59262
09/08/2015 17:08:49,11.5384579,23.84615,18.4615364,13.0889416,16.7337723,52,60,56,50,60,3392.31934,3691.6416,3691.6416,3691.6416,27.51464,18.384346,0.0009630732,2.54106879,99.7741,16.0484,2.55337143,13.3570709,38,44.59262
09/08/2015 17:08:50,11.5384579,17.6923027,10.76923,10.0000019,12.4999943,53,55,57,53,57,3691.641,3691.641,3691.641,3791.415,23.6518745,14.8410187,0.0004815366,2.434589,99.77408,15.9637146,2.539898,13.3705444,38,44.59262
09/08/2015 17:08:51,28.46154,6.153846,10.76923,16.9230766,15.5769234,54,57,55,49,56,3691.64233,3392.31982,3691.64233,3691.64233,25.59668,16.6026,0.000662112841,2.53234076,99.77412,16.0195084,2.54877472,13.3616676,38,44.59262
09/08/2015 17:08:52,8.509612,26.9230785,7.69230747,11.5384579,13.6658611,51,51,52,46,53,1197.28845,1197.28845,2095.25464,2095.25464,20.0898285,12.4350815,0.00343094836,2.25184584,99.77403,15.9829178,2.54295349,13.3674889,38,44.59262
09/08/2015 17:08:53,28.46154,10.76923,8.4615345,10.0000019,14.4230785,53,53,57,49,57,3791.41846,3691.64429,3691.64429,3691.64429,25.8116264,16.7533817,0.0007223049,2.51019025,99.77417,16.06092,2.5553627,13.35508,38,44.59262
09/08/2015 17:08:54,13.0769253,10.76923,18.4615364,21.53846,15.96154,52,53,59,52,58,3691.642,3691.642,3691.642,3691.642,25.9369469,17.0562668,0.000662112841,2.5044117,99.77412,16.01889,2.54867554,13.3617668,38,44.59262
09/08/2015 17:08:55,15.3846149,10.76923,12.3076916,16.9230766,13.8461533,57,57,56,49,57,3691.64136,3691.64136,3691.64136,3791.41528,24.9653854,15.9509,0.0007223049,2.53516984,99.774086,15.9872437,2.54364014,13.3668022,38,44.59262
09/08/2015 17:08:56,6.92307949,6.92307949,11.5384579,30.0000019,13.8461533,50,51,53,57,57,3691.64136,3691.64136,3691.64136,3691.64136,23.9721565,15.243041,0.000601920765,2.46492577,99.77409,16.0171051,2.54839325,13.3620491,38,44.59262
09/08/2015 17:08:57,10.76923,19.23077,15.3846149,18.4615364,15.9615335,52,51,58,50,58,3691.64258,3691.64258,3691.64258,3691.64258,26.5031738,17.53335,0.0005417287,2.53836,99.7741241,16.0502472,2.55366516,13.3567772,38,44.59262
09/08/2015 17:08:58,20.7692261,11.5384579,19.9999981,10.76923,15.7692251,58,53,53,47,58,3691.64136,3691.64136,3691.64136,3392.319,27.09757,17.9956856,0.0007223049,2.53727651,99.77409,16.0588531,2.55503464,13.3554077,38,44.59262
09/08/2015 17:08:59,18.4615364,22.3076935,10.0000019,11.5384579,15.5769234,52,53,53,48,54,1696.1593,3392.3186,3691.64087,3392.3186,25.2887974,16.4848633,0.000842689071,2.46661115,99.77408,15.774498,2.50979233,13.40065,38,44.59262
09/08/2015 17:09:00,4.6274066,19.9999981,16.1538486,16.1538486,14.2337685,55,54,57,57,57,3691.64282,3691.64282,3691.64282,3691.64282,25.634119,16.5785236,0.000662112841,2.52656245,99.77413,16.05178,2.5539093,13.3565331,38,44.59262
09/08/2015 17:09:01,29.2307682,13.8461533,6.153846,11.5384579,15.1923065,58,54,53,48,58,3691.642,3691.642,3791.41626,3691.642,26.18259,17.0055256,0.0007223049,2.51440358,99.77411,15.7901306,2.51227951,13.3981628,38,44.59262
09/08/2015 17:09:02,16.9230766,9.230768,19.23077,17.6923027,15.7692318,51,53,55,58,58,3392.31958,3791.416,3691.64185,3691.64185,26.7890854,17.7784519,0.000601920765,2.52319169,99.7741,16.0125275,2.54766464,13.3627777,38,44.59262
09/08/2015 17:09:03,7.69230747,10.0000019,16.1538486,26.9230785,15.1923065,50,51,52,57,57,3691.64038,3691.64038,3791.41455,3691.64038,23.8556843,15.1870022,0.0004815366,2.417374,99.77406,15.7755737,2.509964,13.4004784,38,44.59262
09/08/2015 17:09:04,6.153846,20.7692261,19.9999981,16.1538486,15.7692251,52,56,58,48,58,3691.64258,3691.64258,3691.64258,3691.64258,27.8289032,18.6747723,0.0005417287,2.53216028,99.7741241,16.01828,2.54858017,13.3618622,38,44.59262
09/08/2015 17:09:05,16.9230766,13.0769253,14.6153812,9.230768,13.4615421,55,54,57,56,57,3691.642,3691.642,3791.416,3691.642,26.52737,17.28229,0.000842689071,2.50850487,99.77411,15.9021454,2.53010178,13.3803406,38,44.59262
09/08/2015 17:09:06,17.6923027,14.6153812,17.6923027,9.230768,14.80769,56,53,52,47,56,3691.64136,3691.64136,3691.64136,3691.64136,24.27083,15.314188,0.000662112841,2.41231775,99.774086,15.964798,2.54006958,13.3703728,38,44.59262
09/08/2015 17:09:07,9.230768,24.6153831,6.153846,19.23077,14.8076954,52,57,55,48,57,3691.64136,3691.64136,3691.64136,3691.64136,26.5295982,17.4790573,0.0005417287,2.53456783,99.77409,15.8211823,2.51721954,13.3932228,38,44.59262
09/08/2015 17:09:08,11.5384579,26.1538448,12.3076916,13.0769253,15.7692318,52,51,60,52,60,3691.64258,3691.64258,3691.64258,3392.32031,27.1892414,18.0413113,0.000782497,2.54359674,99.7741241,16.0806961,2.55850983,13.3519325,38,44.59262
09/08/2015 17:09:09,10.76923,19.9999981,16.9230766,16.1538486,15.9615335,54,52,60,51,60,3691.6416,3691.6416,3392.31934,3691.6416,26.5592117,17.61756,0.000782497,2.5224092,99.77409,15.960556,2.53939438,13.371048,38,44.59262
09/08/2015 17:09:10,9.230768,24.6153831,6.153846,12.3076916,13.0769253,56,58,56,51,58,3691.6416,3691.6416,3691.6416,3691.6416,24.9889812,15.879693,0.0004815366,2.51867723,99.7741,16.1468735,2.56903839,13.341404,38,44.59262
09/08/2015 17:09:11,19.9999981,16.1538486,13.0769253,11.5384579,15.1923065,52,60,56,48,60,3691.6416,3392.31934,997.740967,997.740967,25.49333,16.4524212,0.000601920765,2.50387,99.77409,15.7955475,2.51314163,13.3973007,38,44.59262
09/08/2015 17:09:12,11.5384579,23.84615,13.8461533,16.1538486,16.3461514,57,54,54,50,57,3392.32,3691.64233,3691.64233,3691.64233,26.42721,17.4496822,0.000601920765,2.51019025,99.77412,16.0081482,2.54696655,13.3634758,38,44.59262
09/08/2015 17:09:13,16.1538486,10.76923,13.0769253,18.4615364,14.615387,52,55,56,48,56,3691.6416,3392.31934,3691.6416,3691.6416,22.83579,14.3766365,0.000601920765,2.38571286,99.77409,15.7690277,2.50892258,13.40152,38,44.5942268
09/08/2015 17:09:14,23.0769215,10.76923,16.1538486,14.6153812,16.1538486,56,57,57,49,57,3691.64258,3691.64258,3691.64258,3691.64258,26.1176434,17.145834,0.0007223049,2.4965868,99.7741241,16.0823975,2.55878067,13.3516617,38,44.5942268
09/08/2015 17:09:15,23.0769215,18.4615364,6.153846,8.4615345,14.0384617,57,58,55,50,58,3691.64038,3691.64038,3691.64038,3791.41455,26.18566,17.0222,0.000662112841,2.5287292,99.77406,15.9588242,2.53911972,13.3713226,38,44.5942268
09/08/2015 17:09:16,7.69230747,13.8461533,9.230768,14.6153812,11.3461552,51,52,53,48,53,798.1922,798.1922,798.1922,798.1922,16.9534588,9.186635,0.000421344535,2.16908169,99.774025,16.0932083,2.560501,13.3499413,38,44.5942268
09/08/2015 17:09:17,24.6153831,11.5384579,8.4615345,19.23077,15.96154,55,57,54,48,57,3691.645,3691.645,3691.645,3691.645,27.2785683,18.3643017,0.0005417287,2.523553,99.77419,15.9149246,2.532135,13.3783073,38,44.5942268
09/08/2015 17:09:18,10.76923,27.6923065,11.5384579,21.53846,17.884613,53,56,57,56,57,3691.6416,3691.6416,3791.41553,3691.6416,30.1853027,20.9762154,0.000601920765,2.60396934,99.77409,16.061348,2.55543137,13.355011,38,44.5942268
09/08/2015 17:09:19,10.0000019,14.6153812,27.6923065,13.8461533,16.5384655,53,54,60,50,60,3691.642,3791.416,3691.642,3691.642,27.1398849,17.9464474,0.000782497,2.5382998,99.77411,15.94986,2.537693,13.3727493,38,44.5942268
09/08/2015 17:09:20,14.6153812,11.5384579,10.0000019,19.23077,13.8461533,54,57,57,58,58,3691.64185,3691.64185,3691.64185,3691.64185,25.58404,16.4943752,0.000662112841,2.520543,99.77411,16.0778656,2.55805969,13.3523827,38,44.5942268
09/08/2015 17:09:21,26.1538448,15.3846149,6.935096,13.0769253,15.387619,52,60,56,48,60,3691.64185,3791.416,3691.64185,3691.64185,24.0966339,15.2843933,0.000421344535,2.44789147,99.77411,15.8932037,2.528679,13.3817635,38,44.5942268
09/08/2015 17:09:22,7.69230747,39.9999962,13.0769253,3.076923,15.96154,52,53,59,50,59,3691.641,3691.641,3691.641,3791.41528,26.5605965,17.6673985,0.000601920765,2.54227257,99.774086,16.0764084,2.557827,13.3526154,38,44.5942268
09/08/2015 17:09:23,9.230768,21.53846,16.1538486,16.9230766,15.9615335,52,52,54,49,54,798.192444,798.192444,798.192444,798.192444,24.5358543,15.85062,0.000662112841,2.44415951,99.7740555,15.8758926,2.52592468,13.3845177,38,44.5942268
09/08/2015 17:09:24,12.3076916,22.3076935,16.1538486,11.55048,15.5799274,57,54,54,49,57,3691.64478,3691.64478,3691.64478,3691.64478,25.35188,16.55559,0.000601920765,2.47527885,99.77418,16.05574,2.55453873,13.3559036,38,44.5942268
09/08/2015 17:09:25,19.23077,6.153846,13.0769253,22.31971,15.1953106,57,59,56,49,59,3691.641,3791.415,3691.641,3691.641,25.4330788,16.4748726,0.0004815366,2.52704382,99.774086,16.0257416,2.54976654,13.3606758,38,44.5942268
09/08/2015 17:09:26,19.9883461,19.9999981,8.4615345,11.5384579,14.9970894,53,55,58,49,58,3691.64185,3691.64185,3691.64185,3691.64185,25.4870529,16.4030342,0.0007113609,2.530785,99.77411,16.0504837,2.55370331,13.356739,38,44.5942268
09/08/2015 17:09:27,13.0769253,26.9230785,21.53846,5.384612,16.7307682,52,60,56,48,60,3691.64185,3691.64185,3691.64185,3691.64185,26.9511528,18.0418739,0.0007335909,2.54048657,99.77411,15.8880539,2.52785873,13.3825836,38,44.5942268
09/08/2015 17:09:28,20.7692261,18.4615364,4.615384,16.9230766,15.1923065,52,53,53,58,58,3791.41626,3691.642,3891.19043,3691.642,25.7918835,16.9546032,0.0005417287,2.51530647,99.77411,16.0883942,2.55973434,13.350708,38,44.5942268
09/08/2015 17:09:29,20.7692261,18.4615364,15.3846149,12.3076916,16.7307682,56,57,56,55,57,3691.64087,3691.64087,3791.415,3591.867,28.0577545,18.93095,0.000662112841,2.54233265,99.77408,15.9673615,2.54047775,13.3699646,38,44.5942268
09/08/2015 17:09:30,17.6923027,12.3076916,10.0000019,16.1538486,14.038456,55,60,56,56,60,3691.64185,3691.64185,3691.64185,3691.64185,25.7478828,16.62788,0.000662112841,2.52848864,99.77411,16.123085,2.56525421,13.3451881,38,44.5942268
09/08/2015 17:09:31,23.0769215,16.1538486,7.69230747,10.76923,14.4230728,58,54,52,48,58,3791.416,3691.64185,3691.64185,3691.64185,24.0067673,15.0950289,0.000421344535,2.43777919,99.7741,15.8759384,2.52593231,13.38451,38,44.5942268
09/08/2015 17:09:32,5.384612,30.76923,10.76923,16.1538486,15.7692251,53,60,56,48,60,3691.64233,3691.64233,3791.4165,3791.4165,26.5376625,17.55845,0.0005417287,2.53811932,99.77412,16.1471329,2.56908035,13.341362,38,44.5942268
09/08/2015 17:09:33,17.6923027,23.84615,19.23077,6.153846,16.7307682,52,53,60,51,60,3691.6416,3691.6416,3791.41577,3691.6416,27.425436,18.34179,0.0004815366,2.54064727,99.7741,16.0111618,2.5474472,13.3629951,38,44.5942268
09/08/2015 17:09:34,19.23077,19.9999981,19.23077,5.384612,15.96154,59,54,55,48,59,3691.641,3691.641,3791.41528,3691.641,27.1265831,18.042635,0.003069796,2.52571964,99.774086,16.1317444,2.56663132,13.343811,38,44.5942268
09/08/2015 17:09:35,16.1538486,6.92307949,12.3076916,20.7692261,14.0384617,55,54,56,60,57,3691.64185,3691.64185,3691.64185,3691.64185,26.0348186,16.9648952,0.000662112841,2.525178,99.7741,15.9826813,2.54291534,13.367527,38,44.5942268
09/08/2015 17:09:36,6.92307949,25.3846169,16.9230766,11.5384579,15.1923065,52,52,54,59,59,3691.64258,3691.64258,3691.64258,3691.64258,25.3263569,16.2554111,0.000601920765,2.523011,99.7741241,16.1278839,2.56601715,13.3444252,38,44.5942268
09/08/2015 17:09:37,36.9230728,13.8461533,5.384612,7.69230747,15.96154,60,54,53,48,60,3691.641,3691.641,3691.641,3691.641,26.8369389,17.78104,0.000601920765,2.52818751,99.774086,15.9101563,2.531376,13.3790665,38,44.5942268
09/08/2015 17:09:38,12.3076916,13.8461533,19.23077,22.3076935,16.9230766,52,58,56,51,59,3691.64233,3691.64233,3691.64233,3691.64233,27.2349281,18.2375374,0.000662112841,2.53601265,99.77412,16.118576,2.564537,13.3459053,38,44.5942268
09/08/2015 17:09:39,13.8461533,23.0769215,11.5384579,13.0769253,15.3846149,53,52,55,49,55,3691.64185,3691.64185,3392.31958,3691.64185,25.9523563,16.9450321,0.0002407683,2.432061,99.7741,16.0270386,2.54997253,13.36047,38,44.5942268
09/08/2015 17:09:40,7.69230747,18.4615364,9.230768,19.23077,13.6538448,54,57,57,52,57,3691.64233,3691.64233,3691.64233,3691.64233,26.0956135,17.0116653,0.0005417287,2.53444767,99.77412,16.1422882,2.56830978,13.3421326,38,44.5942268
09/08/2015 17:09:41,13.8345,17.6923027,8.4615345,13.0769253,13.2663193,52,50,54,49,54,798.192,798.192,2095.254,2095.254,22.404995,13.8021631,0.000662112841,2.39696884,99.774,15.9317856,2.53481674,13.3756256,38,44.5942268
09/08/2015 17:09:42,14.6153812,32.30769,6.92307949,9.230768,15.7692318,52,60,56,48,60,3691.645,3791.41919,3691.645,3691.645,26.56481,17.6410332,0.000662112841,2.50495338,99.7741852,16.1559067,2.57047653,13.3399658,38,44.5942268
09/08/2015 17:09:43,10.0000019,23.0769215,12.3076916,16.9230766,15.5769234,57,53,55,49,57,3691.6416,3691.6416,3891.1897,3691.6416,27.3662682,18.2034683,0.0004815366,2.5210247,99.77409,16.0992279,2.56145859,13.3489838,38,44.59581
09/08/2015 17:09:44,10.0000019,20.7692261,16.9230766,13.8461533,15.3846149,54,53,55,59,59,3791.41577,3691.6416,3791.41577,3691.6416,27.50507,18.3470268,0.0007223049,2.52529836,99.77409,16.166481,2.57215881,13.3382835,38,44.59581
09/08/2015 17:09:45,9.230768,13.0769253,12.3076916,21.53846,14.038456,55,58,59,52,59,3691.642,3691.642,3691.642,3691.642,26.4831886,17.30474,0.000601920765,2.53294277,99.77411,16.03209,2.55077744,13.3596649,38,44.59581
09/08/2015 17:09:46,15.3846149,22.3076935,8.4615345,13.8461533,15.0000038,52,60,56,48,60,3691.642,3691.642,3691.642,3791.416,25.0938969,15.968236,0.000662112841,2.52897,99.77411,16.0750351,2.55760956,13.3528328,38,44.59581
09/08/2015 17:09:47,10.76923,21.53846,13.0769253,21.53846,16.7307739,53,51,54,60,59,3691.642,3691.642,3791.41626,3691.642,27.5170479,18.380312,0.0004815366,2.53288245,99.77412,15.9041138,2.53041458,13.3800278,38,44.59581
09/08/2015 17:09:48,21.53846,16.9230766,17.6923027,9.230768,16.3461571,53,60,57,49,60,3791.41553,3392.319,3392.319,3691.64136,25.83769,16.9195118,0.00108345738,2.50405049,99.77409,16.1141434,2.56383133,13.346611,38,44.59581
09/08/2015 17:09:49,8.4615345,18.4615364,12.3076916,6.142187,11.3432407,52,55,55,49,55,3392.31934,3392.31934,3392.31934,3392.31934,19.0278,10.7537355,0.000300960382,2.27833033,99.7741,15.9571,2.538845,13.3715973,38,44.59581
09/08/2015 17:09:50,9.230768,17.6923027,4.615384,14.6153812,11.5384636,56,60,55,47,60,3791.41553,3791.41553,3691.64136,3691.64136,22.2014866,13.3226128,0.000601920765,2.40690064,99.77409,16.057869,2.55487823,13.3555641,38,44.59581
09/08/2015 17:09:51,15.3379917,11.5384579,6.92307949,18.4615364,13.0652666,50,50,52,48,54,798.192,798.192,798.192,798.192,18.28557,10.4024544,0.000601920765,2.25714278,99.774,15.8539352,2.52243042,13.3880119,38,44.59581
09/08/2015 17:09:52,18.4615364,13.0769253,16.9230766,7.69230747,14.0384617,51,52,51,48,53,798.1931,798.1931,1895.70862,1895.70862,21.9377842,13.5309982,0.000782497,2.34761143,99.77414,16.059021,2.55506134,13.355381,38,44.59581
09/08/2015 17:09:53,7.69230747,15.3846149,13.8461533,22.3076935,14.80769,50,51,53,49,53,798.1929,798.1929,798.1929,798.1929,23.3193741,14.8746662,0.000601920765,2.36560869,99.77411,16.022728,2.549286,13.3611565,38,44.59581
09/08/2015 17:09:55,20.7692261,15.3846149,11.5384579,19.3040257,16.7490788,53,54,55,59,59,3691.64429,3691.64429,3691.64429,3691.64429,26.436842,17.6197853,0.0005417287,2.53914261,99.77417,16.0844345,2.559105,13.3513374,38,44.59581
09/08/2015 17:09:56,7.69230747,14.6153812,6.92307949,22.3076935,12.8846111,57,54,55,58,58,3691.642,3691.642,3691.642,3691.642,22.7146244,14.1037254,0.000601920765,2.37891126,99.77412,15.994957,2.54486847,13.3655739,38,44.59581
09/08/2015 17:09:57,13.8461533,11.5384579,11.5384579,20.7575741,14.4201641,51,53,55,48,55,3392.31934,798.1928,997.741,997.741,21.39383,13.0891886,0.0007223049,2.30890775,99.7741,16.067749,2.55645,13.3539925,38,44.59581
09/08/2015 17:09:58,19.9999981,19.9999981,6.153846,7.69230747,13.4615364,58,52,52,48,58,3691.64014,3691.64014,3691.64014,3691.64014,20.1026478,11.9181519,0.0004815366,2.28368735,99.7740555,16.0368423,2.55153275,13.35891,38,44.59581
09/08/2015 17:09:59,23.84615,13.0769253,13.8461533,9.230768,14.9999981,53,53,53,55,55,3691.643,3392.32056,3691.643,3691.643,20.834404,12.6716356,0.0005417287,2.27622366,99.77413,16.08403,2.55904,13.3514023,38,44.59581
09/08/2015 17:10:00,14.6153812,10.76923,8.4615345,15.3846149,12.3076916,51,53,57,49,57,3392.31958,798.1928,798.1928,798.1928,20.94642,12.6098185,0.0004815366,2.35387135,99.7741,16.0675278,2.55641556,13.3540268,38,44.59581
